cmtid,ctime,author_username,comment,rating_star
"6522093059","1636366435","mohamaddenyramadhan","Kemasan:oke banget rapih. Ketahanan:lumayan tahan kalo di indor sampe 5jam. Wangi:enak manis, kek bau perawat dirumah sakit","5"
"6945488298","1639752511","andreazer","Ketahanan:4-5 jam (setelah beberapakali dicoba). Kemasan:menarik, aesthetic. Wangi:terbayang sedang party diclub. . Bisa jadi daily frag","5"
"6417542971","1635350825","i*****n","Wanginya enak banget, mewah dan elegan, packagingnya juga aman banget bubble wrap nya tebel, pokonya best banget wanginya","5"
"4885649538","1621857192","anemone_flo","Kemasan:rapi, bagus, mantap pokoknya . Ketahanan:belom dicoba sih. Wangi:mirip lotion scarlet ungu. . Baunya enak banget sumpah","5"
"5214636306","1624875361","fadelllahmad","Kemasan:bagus banget. Ketahanan:5 jam an . Wangi:suka sama wanginya . . So far suka banget sama produk daei onix, ini udh pembelian ke 2","5"
"4206072979","1614844209","mohammad_abror123","Kemasan:sangat bagus. . Produknya sangat bagus mulai dari bungkusnya sampai kotak parfumnya.. Untuk wanginya blom di coba tapi overall keren sangat bagus","4"
"4225077046","1615015028","nininghardianingsih","Wanginya kalem ke cowok² lagi stay cool next cbain yang varian lain krena senoparty saja sudah membuat nyaman wanginya 👍","5"
"5861259632","1630580048","sultanmyh271194","Kemasan:bagus . Ketahanan:4-6 jam . Wangi:semprotan pertama kecium alkoholnya 60 detik berikutnya lumayan soft ","5"
"10125785091","1669105369","dita_rahayu18","Thank u, pengiriman cepat, packing aman banget, produk baik, aku kaya pernah cium aroma parfum kaya gini sebelumnya, tp tetep enak.","5"
"6156971073","1633141837","yonathan.443","Kemasan:mantap. Ketahanan:mantap. Wangi:mantap. . baru pertama kali nyoba dan suka sama harumnya, paketnya juga full bubblewrap jadi aman banget, makasih onix 👍","5"
"5174749634","1624510383","rhiayot","Kemasan:oke . Ketahanan:tahan lama banget. Wangi:wangiiii banget ala ala parfum bacarrat. . Suka banget sih sama wangi parfum ini...cewek cowok bisa pake","5"
"6769985124","1638347913","mandafashion7","Kemasan: keren parah. Ketahanan: ktanya 8jam. Wangi:parah sih. . Fixx bakal repeat order sihh ini","5"
"4386621284","1616774474","bungaa20","Kemasan:okeee, terlihat lbih premium , thanks seller . Ketahanan:belum mencobaa. Wangi:cukup enakk ","4"
"5332324016","1625900578","a*****s","Kemasan:rapih. Ketahanan:lama. Wangi:Senoparty. . terima kasihhh onixxx, barang sampai dengan selamat dan cepatttt. reseller ramah. kurirnya juga ramah. sukaaak.","5"
"9153544089","1659507295","mimizati69","packingan tebal, aman anti lecet","5"
"2822730600","1597137611","emisetyo","Sudah langganan beli disini, produk original dan tidak diragukan lagi, pengemasan sangat aman, kecepatan pengiriman juga sangat baik. Selalu melakukan pembelian di toko ini krn terpercaya","5"
"6174669780","1633323278","imamnawawii","Kemasan:kemasannya oke banget. Wangi:untuk gua yang baru pertama kali pakai, wanginya luar biasaa","5"
"6294699790","1634294475","amel_n_a","Kemasan:rapi bgt . Wangi:wangi enak, semua kalangan suka..awet cuma sekali semprot dah kemana2 ☺️","5"
"18390148596","1731573403","mr.x46","Aroma:manis bngt wangi nya. Durabilitas:luamayan lama ketahan nya. Tekstur:lembut elegan. . Wangi ny manis bngt elegan sipp pkk ny gk nyesel beli nya","5"
"14227157429","1708222898","r*****a","Tekstur:cair. Ketahanan:belum tau. Cocok Untuk:unisex. . Packing ok, wangi nya enak kata doi. Terus doi bilang, ""tumben pake kotak cakep""","4"
"4327235540","1616083039","rizkisanwar","Kemasan:Keren packagingnya. Ketahanan:lama tahannya nih mantappp. Wangi:Enak banget sih wanginya . . Pokoknya mantap, jadi pengen nyoba parfum onix lainnya nih","5"
"10425957694","1672250900","s*****s","Tekstur:Cair. Performa:belum dicoba. Cocok Untuk:Unisex. . Box nya keren. kyk parfume2 luar negeri. Wangi nya enak. mirip baccarat. Mantep dah~🤝","5"
"4331544119","1616139029","f*****r","Kemasan:Baik dan worth it. Ketahanan:Sekitar 5 jam. Wangi:Lumayan enak untuk d hidung saya","5"
"4344664074","1616301319","yudistira0999","Kemasan:bagus rapih di bungkus tebel kemasan baik recomend. Ketahanan:hampir 7jam kalo kata saya. Wangi:pertama kali nyoba soft si wanginya enak santuy","4"
"14402752829","1709616319","wildanhabibi606","Tekstur:cair. Cocok Untuk:pergi jauh"". Ketahanan:awett bangett. . sukaa bangett baunya sesuai ekspetasi dan pengirimannya cepet bangett goodd dahh","5"
"5334569383","1625910795","a*****k","paket datang tanpa rusak bubble wrapnya tebel banget. belum tau wanginya kaya apa dan ketahanannya seperti apa karna belum dibuka untuk kado. semoga sesuai ekspektasi yaa","5"
"8080806924","1650022470","o*****y","Wangi:✨. Ketahanan:Lama banget, coba spray pagi sebelum ngantor sekitar jam set 8 pagi. Jam 6 sore ngantor masih wangi. Kemasan:🌟🌟🌟🌟🌟","5"
"4190174092","1614681809","fajarany","Akhirnya restock lg yg senoparty, pas bgt udh mw abis, cuus lngsng beli.. Wangi enak dan tahan lama..","5"
"21482374058","1733819933","n*****a","Aroma:ada wangi manis manisnya. Durabilitas:±6 jam. Tekstur:cair. . wangi cukup enak, ada aroma manis dan seperti aroma buah yang fresh","5"
"7370243832","1643698606","2*****a","Wangi:classy bgt. Ketahanan:lumayan tahan lama. Kemasan:lucu. . wanginya classy cocok buat dipake ke acara formal, buat aku yg sering pake parfume fruity gt kurang cocok di pake daily, cuma karna yg senoparty ini jarang ready stock jadinya penasaran hahaha. but ini oke bgt wanginya tergantung selera masing2 aja.","5"
"5310166595","1625736821","y*****1","Kemasan:simple. Ketahanan:5-6 jam d dalam ruangan. Wangi:harum yang soft tp classy. . Wanginya enak kok ga bikin pusing juga, lama2 baunya makin soft","5"
"6564468695","1636720482","dimashandoy","Kemasan:lumayan, boleh juga ni serasa premium . Ketahanan:awet lur buat perang ga ilang. Wangi:wangi lah masa bau. . Gatau, pertama beli langsung suka","5"
"5028932455","1623244332","scenario___","Kemasan:bagus dan menarik. Ketahanan:cukup lama. Wangi:segar dan harum. . parfum lokal yg banyak menarik minat dikarenakan wanginya yg khas","5"
"32539066191","1741616958","dedewdewi66","Aroma:wangi. Durabilitas:tahan lama. Tekstur:indoor. . Jadi aroma ciri khas klo dtg ke kantor.","5"
"4348243635","1616336912","r*****o","Kemasan:ok. Ketahanan:6 jam. Wangi:manis. . second purchase karena ada kolega yang pengen hahaha","5"
"4341995357","1616250067","e*****_","Kemasan:kemasan sachet kea gilus mix canda sacheeeeet. Ketahanan:7 hari 7 malem kaga ilang. Wangi:debest dah. . baru beli mexicola padahal masih banyak tapi jatoh & pecah:(. terpaksa deh beli senoparty lagi yang ada stocknya aja dulu dah.. btw pasti kalian ga ada yang punya botol parfume onix yang warna putih kaya difoto itu kan? itu parfume onix waktu masih jaman jepang. chillin baby nama parfumenya. he he he","5"
"4442052175","1617440662","yosiprasiska","Untuk pengemasannya aman banget sih, tebel banget kaya tumpukan dosa abu lahab, dan pengirimannya cepet jugaa untuk sampe ke pedalaman neraka. . . Nah untuk baunya menurutku masculine banget sih, bau-bau cowok surga dunia gitu, untuk cewek sih agak kurang cocok. Tapi tetep suka kokk. Good job ONIX!!!!","5"
"16624187173","1726633231","didiriyanto.","Aroma:harum. Durabilitas:lama. Tekstur:ringan saat dipakai. . aromanya enak, tidak terlalu menyengat, baunya mirip Baccarat.","5"
"16967473291","1728188099","fitriauliyahnursyifa","Aroma:harum seger. Tekstur:cair. . baru pertama kali beli hihii semoga cocok, wanginya jg enak tp klo menurut aku lebih cocok buat laki2🙌🏻","5"
"7693372669","1646722616","dizkyibnu","Wangi:sekilas kek ada baccarat nya. Ketahanan:5-6 jam. Kemasan:bagus. . Ngaa terlalu mengecewakan lah","5"
"4167256266","1614406392","wahyu_mr","Bau nya sensual sekali ya hahah tapi sayang kalau udh 3jam ke atas bau nya jadi tipis banget 😅","5"
"4683870945","1619878854","aulia.rf.11","Kemasan:cakepp. Ketahanan: seharian still on terus. Wangi:mantep bangett . . Cobain yang belm cobain","5"
"5300413941","1625657713","sweetciks","Kemasan:bagus. Ketahanan:awet banget. Wangi:enak. . overall enak, awet, dan terjangkau harganya, tapi kemarin semprotannya rusak trs retur katanya dapet free tester ternyata engga hehe cukup waste my time and money buat nunggu dan ongkir retur karna salahnya jg bukan di gue sebenernya tp gue yg tanggung but yaudh emg ketentuan gt drpd gabisa semprot.","4"
"6647611622","1637288865","zal1104","Kemasan:sangat rapi aman sesuai yang dipesan dan dapat bonus tester mexicola terima kasih min. Ketahanan:8 jam. Wangi:wangi banget aromanya langka","5"
"9711167830","1664695038","dewanto011297","Performa:tahan lama. Cocok Untuk:Laki. . Wanginya tetep sama seperti yg dulu pertama beli,pertahankan terus ia onix,semoga makin sukses. Rekomend banget kalo kata bang mursyid mah","5"
"9839143517","1666028928","kitchen.rahayu","Tekstur:baguss. Performa:belom tau semoga cocok kaya fwb cobain ini pengen tau wanginya. Cocok Untuk:semua kalangan. . Pengen cobain yg senoparty semoga cocok wanginya . Pernah beli yg fwb dan wanginya enak kita lanjut coba senoparty","5"
"5947461308","1631358381","nanda_rama_32","Kemasan:Elegant. Ketahanan:Tahan lama. Wangi:Soft. . Mantap sih ini buat yg suka wangi wangian soft gak terlalu nonjok hidung, mantep lah pokoknya next order lagi 🤣🤣","5"
"6150908297","1633076913","abdulazizqo_","Kemasan:bagus. Ketahanan:bisa 1/2 hari lebih buat aktivitas. Wangi:enak, seger. . Baru pertama nyobain onix dan ternyata bener2 bagus","5"
"6478352249","1635940597","hr.awan","Kemasan:OK banget. Cocok dijadiin kado. Ketahanan:Kalo ini belum berani comment, mengingat gw punya type orang yang gampang berkeringat. . Wangi:Wanginya suka pake banget. Bakal beli lagi... ","5"
"4219912025","1614956435","bismillah1512","Kemasan: mantap. bgus lagi tempatnya 👍. Ketahanan:lama. Wangi:harum nyaa mantap. awal manis lama lama seger","5"
"5893470412","1630906536","r*****p","Kemasan:rapi kayak ginii. Ketahanan:belum tauu. . Banyak yang review parfum Onix katanya wangi tahan lama + enak bangeet. jadi penasaran pengen nyoba pake for the first time semoga sesuai ekspetasi aku yaa shshshs sebenernya penasaran sama FWB tapi udah goodbye aja:(( . semoga senoparty jadi cinta baru akuuu, semoga kamu cocok ma aku ya, Seno :D","5"
"5169750441","1624452977","dee9212","Kemasan:aman bgt. Ketahanan:belum tau. Wangi:enak wanginya bukan wangi yg lebay gitu, kyknya lebih ke unisex","5"
"4228401388","1615034896","miyaatarigannn","Kemasan:Packingnya mantap. Ketahanan:Belum tauu belum dipake lama. Wangi:Wangi lembut tp segerrr kayak baccarat nggasi?","5"
"7401287753","1644034459","fadlymumammad123","Wangi:mirip baccarat. Ketahanan:Belum di coba. Kemasan:keren banget😍. . Memang onix the best sih 😍😍","5"
"5105283255","1623865749","dennysakbar","Kemasan:exlucive. Ketahanan:bagus. Wangi:seger. . Paking pengiriman aman parfum is the best👍","5"
"6459100812","1635758840","lynbaskara","Kemasan:kemasan utuh tanpa ada cacat, top. Ketahanan:belum dicoba, semoga tahan lama. Wangi:baunya segar, semerbak","5"
"7394257655","1643962603","bayu.prasetio23","Kemasan:premium. Wangi:kalem gk terlalu manis. Ketahanan:6jam. . wangi nya enak kemasan nya bagus sekali","5"
"19629957296","1732525732","d*****b","Aroma:wangi. Durabilitas:6 jam. Tekstur:soft. . barang nya sudah sampai dengan selamat tidak ada cacat dan cepet banget sampe nya. pokoknya rekomend banget","5"
"4406163328","1617021438","a*****9","Kemasan:bagus. Ketahanan:belum coba baru sekali pesan. Wangi:lumayan. . Bubble wrap nya teball😘😘😘😘😘😘😘😘😘😘😘😘😘😘😘😘😘😘😘😘😘😘😘😘😘😘😘😘😘😘😘😘😘😘😘😘😘😘😘😘😘😘😘😘😘😘😘😘😘😘😘😘😘😘😘😘😘","4"
"18395394684","1731592619","arlunarahayu","Aroma:wanginya enak gak segrak. Durabilitas:lama sampai besoknya nempel di baju. Tekstur:memuaskan","5"
"4308799211","1615885458","i*****h","Kemasan:good. Ketahanan:sesuai deskripsi. Wangi:sudah tidak diragukan lg. . Siapa sih yg ga kenal onix, udh tau semua yaa.. ⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐👍","5"
"2187780348","1585306739","indhira","Wow juara utk pelayanannya, kamis sore order dan jumat siang sudah sampai. Wanginya emg udah suka waktu coba di grebe. Thankyou!","5"
"9633053017","1663857428","jingga.oe","Wanginya agak maskulin, tapi cocok sih d aku","5"
"5895575574","1630920344","oktasilvika","Kemasan:good. Ketahanan:belum coba masih pertama kali beli hehe. Wangi:bagus. . bagusssssss bagusssssss bagusssss slalu puasssssssss bagussssss bingittttttt bagusssss bingitttttttttssssss bagusssssss bagussssss bingitssssssssssssssss goodddddddddddddddddddd bingitsssss","5"
"8091965281","1650121737","","Wangi:wangi banget. Ketahanan:belum dicoba. Kemasan:rapi semoga bisa dipertahankan terimakasi🤝. . Suka banget wanginya hehe","5"
"6910397152","1639552644","elok.pramudita","Kemasan:aman. Ketahanan:belum tau. Wangi:enak. . Sayang udah request tester tapi gak dikasih,padaal biar tau wanginya gimana kalo mau order lagi","4"
"5198580784","1624712738","sephtina","Mantappp....barang datang super kilat,cuma sehari padahal luar kota....packing aman,wanginya jg enak...trims seller","5"
"7916364685","1648710952","pricela05","Wangi:Enak banget. Ketahanan:tahan lama. Kemasan:elegan. . suka banget, awalnya coba2 lama2 ketagihan","5"
"2977264199","1599736237","i*****o","Barang sudah diterima dengan baik, packing bagus. Meskipun belum bisa nyoba wanginya. Katanya sih wanginya enak.... Mantappp terima kasih🙏🙏🙏","5"
"8087815657","1650092836","g*****6","Wangi:Mewah bangetttt. Ketahanan:Blm dicoba. Kemasan:Tutup botolnya bagus rapet. . Tanpa basa basii langsung gassssssss","5"
"6796193807","1638587820","a*****a","Kemasan:bagus dan menarik. Ketahanan:lumayan lama. Wangi:enak. . Wanginya agak mirip baccarat. Kemasannya menarik banget. Dapat ucapan terimakasih juga.","5"
"6536946732","1636515678","herug054","Kemasan:Aman sekali. Ketahanan:Tahan lama. Wangi:Segar. . Over all sukaa banget sama parfum ini","5"
"6505523964","1636191685","johanirawanto76","Kemasan:bagus . Ketahanan:4-5 Jam. Wangi: INI BACARRAT BANGET WANGINYA 😭KIRAIN BEDA GITU. . Kalau kalian udah pake baccarat ini wanginya persisssss banget","4"
"15337403172","1716972356","soepryleo1","Aroma:sweet, kalem. Durabilitas:6-8jam. . Baru pertama beli, harumnya pas sama kepribadianku, tidak kasar, lembut, manis,","5"
"14148426360","1707393765","r*****a","aku salah satu pecinta brand parfum onix, udah berkali” order di apl sebelah maupun disini, tapi baru sekali ini dapat yang wanginya zonk beda banget dari senoparty biasanya, udah ngechat admin katanya nunggu 4 harian di ruang yang bersuhu normal, sudah nunggu tapi wanginya gak berubah juga. agak kecewa sih soalnya sayang banget mana beli yang 50 ml lagi tapi wanginya gak enak, cuman keciuman bau alkohol yang pedas dan kayak wangi baccarat yang harga 25an, bahkan dibandingi sama senoparty yang barusan enakan yang harga 25. sedih bangettt karena gapake🤧😭","3"
"2586569152","1592908292","","Enak banget wanginya, adminnya juga asik banget cuy. Dapet bonus tester juga lagi mantappp","5"
"7728135262","1647005063","fandi_yoes","Ketahanan:strong. . Selang sehari beli yg FWB langsung beli senoparty saling penasaran wkwkws. Wanginya gantle dah pokoknya senoparty, walaupun ada wangi² seperti bacarat tapi disini bukan wangi bacarat asem kaya bacarat murahan, ini enak buat cowo 👍","5"
"7369023720","1643687234","abang_kev","Wangi:udh paling pas sama gue. Ketahanan:mantap. Kemasan:oke. . Setelah lama nunggu restock akhirnya restock juga kwkwk","5"
"8617563078","1654751927","taufikurbuandel","Wangi:wanginya sangat merindukan. Ketahanan:5 sd 6 jam. Kemasan:rapi. . Tidak di ragukan lagi untuk beli parfum onix dengan harga terjangkau parfum istimewa","5"
"30998596514","1739586280","dinafitriarrohmah","Aroma:sangat wangi udh dr dulu pke ini terus. Durabilitas:tahan lama smpe di cuci pun msh wangi","5"
"9800791479","1665657603","_kamal25","Tekstur:lembek. Performa:sio. Cocok Untuk:mancing. . Lebih suka yg mexicola sih baunya lebih soft yg senoparty terlalu menusuk kaya jarum tpi so far so good lah","5"
"5948133972","1631361326","prstia","Kemasan:Packing nyaa mantap 🤙. Ketahanan:Belum nyoba sih ketahanan nya semoga aja lama. Wangi:Gokil sih wangi nya. . Kalau masih ada stock nya bakal beli lagi sih ini","5"
"6799135573","1638607756","s*****i","Kemasan:top lah untuk kemasannya gak ada rusak sama sekali. Ketahanan:lumayan lama. Wangi:Wangi nya enak sekali . . Sudah kedua kalinya beli disini gak ngecewain👌","5"
"9844027701","1666085196","a*****8","Tekstur:cair. Performa:6-8jam. Cocok Untuk:unisex. . Ini beli untuk yg kedua kalinya . Baunya enak dan awet.kaya parfum harga jutaan :)","5"
"41815128547","1746959866","r*****i","Aroma:manis dan aroma bergamout nya terasa. Durabilitas:cukup lama dan kondisional. Tekstur:nyaman dan dingin di kulit","5"
"6479142411","1635945490","lea_store_bdg","Kemasan:bagus . Ketahanan:lama. Wangi:wangi . . Bagus bangeut kotaknya ,,,wanginya juga saya suka ,,terus pertahankan kak👍","5"
"5944987881","1631347173","yusril.sulil","Kemasan:aman sekaliii. Ketahanan:ga dirakukan. Wangi:mantaap🤤. . Produk lokal terbaik yabg pernah saya temui","5"
"6522996144","1636372041","d*****r","Kemasan:kereeeen. Ketahanan:blm dicoba. Wangi:lembut banget. . Dikemas cantik dan aman sampai rumah... recommended","5"
"2828269602","1597219632","isnantyo","Packagingnya bagus sangat aman, pengirimannya juga cepat. Untuk wanginya untuk pertama kali semprot enak sesuai ekspetasi untuk ketahanan nunggu dipakai dulu besok hehe ga sabar nyoba varian yang lain","5"
"2950053170","1599283593","im.iqbalm","Belom di semprot aja baunya udah kecium wangi banget. Packing rapih, pengiriman cepat, mantul dah pokoknya. Semoga doi bisa makin nempel abis make ini","5"
"4159850190","1614318899","roynaldi20","Kemasan:rapih . Ketahanan:lumayan . Wangi:💯% bikin nyaman. . Parfum ter nyaman bikin pede mau ketemu siapapun 😁❣️ ","5"
"6372552595","1634929386","anjas.q","Kemasan:bagus kuat , produk dalam kemasan kurang terkunci. Wangi:wangi sih , tapi wanginya banyak saya temui. . Dari 2 produk onix yg pernah saya coba scorpio dan senoparty , saya lebih pilih scorpio karena wanginya soft dan baru saya temui . Kalo untuk senoparty aslinya lumayan suka , tp berhubung banyak saya temui jadi ya nothing special. Tp overall good lah buat onix , pendapat orang beda"" yaa 🙌","5"
